A,B,C,D,irrelevant_1,irrelevant_2,irrelevant_3,irrelevant_4,irrelevant_5,irrelevant_6,irrelevant_7,irrelevant_8,irrelevant_9,irrelevant_10,irrelevant_11,irrelevant_12,irrelevant_13,irrelevant_14,irrelevant_15,label,split
9.424639813520256,2.804321655757413,6.703396761555496,1.2908045988435255,3.877263110581911,9.169188894091986,5.13587968806256,9.140012191170468,1.2119291414172173,8.874046510094079,8.151166945927566,3.6159092284885452,2.5984122742824067,0.12924441186274893,6.16547321704144,2.8192379066405904,4.132114769396447,1.5272402289373677,4.216991146664042,0,train
7.358368518472399,2.5949584368825676,6.495411875406045,9.742165368558924,0.2979665542475718,6.719456549563314,8.832558247556804,2.310131923999712,7.248639494452221,9.68133660256955,5.305761782892717,8.081368179568223,4.476089516432637,7.139593520920199,7.0009577947386745,2.9447949449205515,3.20174442957219,2.3789051971492925,5.4472024947641895,1,train
4.487664374199103,6.43686841041362,7.102298468963606,9.025138674607636,1.2068043677715945,7.883481887994261,3.553627423309101,3.8230673550817684,2.5092152991505867,5.933099299737204,0.7984404084807462,3.2937637566531985,6.0904739781339154,9.626628584752659,2.355651091207158,7.736953841181894,9.866290935414414,4.242335561350582,7.951354932876309,1,train
9.315493416044752,5.185247665475087,6.241854525706936,4.916129899933971,5.282684521463512,4.496176682992235,3.9906002363490356,8.448861968435184,1.9956043108779675,0.15958656289679185,4.172984545220666,1.4124804276455305,2.191601361654154,7.149498163005191,4.858918596414682,6.300271198614511,0.11259604487682595,5.467268209438624,4.834144767070127,1,train
3.281218235285777,2.1054157827607636,8.488855813821143,6.460755062335517,7.1866124182406494,7.792407430994457,3.86822924011081,2.162745155915334,2.3718197716311895,6.739255393935911,7.684773153714824,3.4026833711433477,6.1682338954191716,8.930953969983099,9.874058374837086,6.558496639879779,7.0973069792448005,9.866096078545626,1.2614126301618356,0,train
6.368287787386522,8.544603165711498,5.7673438113073345,3.6590614087902606,3.532865883329317,8.718181697975169,6.196765257277553,3.3691715826542556,0.46786404682716887,4.293355341323802,6.590515163507634,4.473146786309119,3.939180921902027,3.085903409740114,8.21632053400657,8.859005630187172,0.37710690940921276,6.038417032553936,9.860307034573516,1,train
3.7836927034422754,4.0253274907494525,4.605973574339269,7.735372906459855,6.137260811196712,1.5384502948636736,3.623427660475925,5.114911829424123,9.210555581283943,9.339774357413917,1.5682259207344396,3.5680815002976605,4.634897896954163,3.915978345669333,5.9275073489458805,1.8182886042729807,1.0188712624121132,5.304531905492952,9.310971140926332,0,train
7.108654117879836,8.60011176559519,8.470738576036085,4.38740965486121,6.606035646620693,2.6893350569687833,7.712335445262242,1.0073882603440554,3.5799793331540473,9.586657420606594,9.500086710241538,1.6675855639505477,1.366330621497076,6.253688339963526,8.817241125616565,0.1857122712279191,1.3520620893170632,6.612328533831089,5.787588675009566,1,train
2.019747526870731,4.151803482985349,5.911764191375868,7.400763372818694,3.815618063363001,1.7642109332811184,1.2140482201050173,7.970186593220742,1.6406442788140585,3.970040167672235,2.7968294810824434,0.559276156693228,4.99823568993908,8.86080654276759,9.06306352738049,2.965043923380825,4.486610320256094,5.686312887824403,1.6832059849513081,0,train
4.624575838793957,6.865990981999674,4.6494804373938905,3.239178513156049,3.58735684228608,5.138770819642482,6.707452033055193,3.8327395395896313,2.486130264056845,0.28580461762265363,1.59635230816785,7.09053062744915,8.974417342336858,0.7264235775078676,0.6974681667806393,3.880181048245046,8.48428021634178,0.3039496445069334,4.4281868801988,1,train
8.921481955423214,5.3069508066305335,3.670665540381198,3.433477815617428,1.3423830877212095,0.5763975761478868,1.4634502994662113,4.190297291638646,3.3501110330002426,1.8138060638272946,4.082520710468569,9.896538930609326,5.400589241342023,0.1699715578882932,2.972156114763945,4.130665586936852,2.555996158988326,5.359816324678989,9.65340958608849,1,train
4.2445903262248645,8.754739202170365,2.6520819647736813,8.286838662047304,9.658545673313231,3.9425850080196048,3.7843714325873448,4.7289417422353255,5.535919186136563,5.401832512507696,2.473270222953672,0.14560107877702788,8.017009724542731,5.731733221369311,2.0981239138277563,2.1748337012504813,8.147557429054288,4.96010925412069,9.107089806815344,0,train
7.900353744895137,7.875923295615742,6.0771047819616015,5.694716434287747,2.3914470581663485,9.01718577344701,5.432657583453858,9.914529673568284,0.2774505891844503,7.738788389428379,2.361883045363724,9.701110439230384,9.256030370478737,7.8757550555515285,6.827810840271153,2.7621129766608243,4.617409710513791,9.933486256266896,8.314175706855396,1,train
8.39086732712241,5.913277155840858,5.388302295162216,7.106202064211131,0.223831576555531,1.3790705093756295,0.9144377937250314,0.8095801175343487,5.8622984909043465,7.185164787955937,7.944823367920919,3.3265434867065338,8.25220970371807,8.549702429351264,9.402627423711472,9.193466114219135,1.6599248890471874,5.981120308928752,1.3513269755719959,1,train
8.20503617522064,9.559248976367778,3.320961917849993,7.776532618789164,6.485050816407218,7.744236735698879,1.69315109400478,8.937628834046174,5.420768110373525,0.97410962087359,1.6414219754062076,1.5000127408711095,2.1669426843207305,0.0884017939029269,1.778963418088776,0.4442928989086503,6.08699227763784,2.692398482696068,6.30667557512127,1,train
6.421381793258178,5.351186059174406,9.72322071034552,7.571461114495184,2.0566826703725862,6.918000328859483,6.916826452711159,0.5031943290889718,6.615043834079547,9.114236014799245,2.7470144235867755,0.004126003996661742,5.487611870894094,7.59071214961363,5.3251345703798965,3.66814896650952,2.9413560446305653,1.406323651869965,5.5659177589297615,1,train
1.8264576644929449,5.483031124606217,5.835445257029764,1.046816808705929,5.882027941810798,3.8469428056148445,5.872858357708529,7.146347702191354,2.1140377911383057,6.806173935100981,3.2476852388505373,2.3834774632854447,8.859139053927645,6.514873802876767,8.93790521508636,2.7701956428274377,2.235927993342841,7.757455762584136,9.39657858282309,0,train
2.865042283307252,2.2267805163609964,6.667589546363475,6.3258125548897794,2.563895088648769,8.10875102849007,2.4813206030565285,3.0517883464344298,2.0897886813609468,2.143026123609756,7.381299379735803,3.938213409931255,2.860832058279498,5.585040646808782,1.376261602315113,3.387159165535505,1.303336108201606,2.746477608939429,2.013613534110169,0,train
6.501657395784074,7.692531734546268,6.879752221984768,2.5435373993842596,0.24590018445323714,8.536629143066763,1.8213754134952354,9.08236243143405,8.521118733642188,2.6621250316806098,3.1473427078093663,6.602733483995731,7.985156646531971,2.121146913338847,8.228589882178929,7.167858647189451,5.551727422887701,6.77010417706919,5.829210012087741,1,train
5.591019122212494,1.628129871377161,3.2212695312153503,1.1233627768967422,5.017274067390542,8.110371438390837,1.7057823353188373,3.3424338931206754,4.435573346637154,1.9295062998853785,2.6572926586232084,7.698527701769681,5.819131055000799,4.6003353720938485,4.073614946955548,2.6973313064908466,6.918992019979163,9.227292197417018,9.472988600936464,0,train
7.282363521059643,8.693134068775086,2.2177346996944474,6.961477861543743,1.6035638529739626,6.880018035339055,2.6276741590540844,0.5816924694186687,0.4594365815933288,4.457276161440305,2.957235733037357,2.6838371270381813,4.74042644624944,8.05502361799352,2.305246957121667,5.353349141325867,9.378699674732632,0.14012083420039345,9.621063251559477,1,train
8.662493941418829,6.852184265868785,6.640885098072996,7.34894436110706,9.4189877774243,7.080569774055094,3.186641259720011,1.478426098569775,8.976047613376045,6.379525562698737,7.529086757512154,2.6230538308836717,0.03163913728500112,6.601790014305658,6.07041170953707,8.599914707692008,7.357027454128643,9.293430882935686,9.843593706274232,1,train
4.708498610507391,8.216269528637016,6.160871702693996,7.017858180838486,9.215241150236368,3.274705286260111,8.024283011944547,5.670595286110792,8.15339617074297,6.450386449300353,6.095505881232125,3.414122747751609,2.923578915568197,2.965752172195746,7.595542980892903,4.082666343321009,3.845107842619652,5.889825876690448,5.739801237264389,1,train
2.7597209555209887,4.874889504268703,7.508328601741248,2.1908478249959007,0.2153773394752756,3.1833107013888364,8.84204796850733,1.3215577420997893,7.176407883862012,7.370829149527218,7.518719586846414,8.857496749641106,1.594725267604482,3.680269475536131,9.432764139558639,7.968354337713598,5.220884155339673,4.58168916740583,4.199606052174446,0,train
5.448089036714495,4.0917070838240965,2.124764184130271,1.5685695260629422,4.8888989380488725,1.5665644085262331,1.1050541159139549,3.105336239623969,2.602265330622849,7.819727613928703,4.138683743242108,7.105007437712479,9.926868706332272,8.73596232458151,0.828545942991401,5.466885105866409,0.8797085226491408,6.85487369413421,2.0126756809790427,1,train
6.672046572533388,4.94994445746185,3.494821470475242,8.67751019131152,1.3380051277143057,5.470260535549092,2.550636839339809,6.219019532979275,0.4207980475297324,6.603994545029095,6.2928872163331375,8.654248693011139,2.347470440061513,3.5914713603079287,4.548206207610608,0.970692751408232,3.680628583565655,0.7585061628752154,8.762817536783489,0,train
1.3717535185556922,9.931029746196073,4.71789167057851,4.101190205990034,6.65230913627497,1.7125361057807387,6.572630704177068,3.894077254676287,4.310774048350722,3.4544469916354026,5.803020634197314,1.3543531901045347,0.5014797038322705,2.8818107724182616,5.228946569257715,4.635624818886711,3.7010149290237617,7.27603836939748,9.005264385525258,0,train
2.8274466981410935,5.100915865966507,6.406848763441117,4.657726547758101,0.9288570350114644,2.726030247427953,0.821861709324001,3.0808602396890636,9.667785074125176,7.938311022075983,9.847300765187782,6.588707793888307,2.2817059246749616,6.374936437447159,1.9851440946773313,9.560215288343109,6.998589890237551,1.201332239630759,4.0590432931068055,0,train
9.747039396560544,5.145713695284044,3.8805494353574774,7.419898938311318,2.6522018282151407,4.211583676526801,0.888319235234154,3.8189594023603424,4.014508954444506,9.029008821865354,8.870458703324612,3.094911873759447,9.890071762672632,5.107216228132549,1.0907462535569368,4.156613724821,5.178583184187582,1.2251766314632562,0.6125821660573927,1,train
5.9264421303559205,7.659304921503716,8.546950576980748,9.25899846673254,9.543365193409555,5.190318359159729,3.7117548570462713,1.1543985209824459,1.8205871801759543,0.967476055162424,2.554053057512724,9.652339955740143,8.518172048731895,0.3005942135161066,0.07417815327398047,5.941803625864578,1.3751745768433354,2.2231907568749643,3.8264713220185698,1,train
5.404796030473088,4.138049847329399,6.117596764799165,5.6422644489567375,6.889430631321072,5.969896698737386,9.744854220912448,7.036105143478593,6.858174602777918,1.1921930546817472,3.1877758497413424,6.845109050084779,7.438353944523075,5.8876585527788095,9.09763823071319,4.026268249588098,5.404803628752296,3.8721962587523806,0.18173418840881084,1,train
5.024249254236467,2.1829391948774255,3.1895397477953455,9.1358449859074,6.442973926031903,5.1029424915399355,4.451402410443691,4.080805903662293,1.5192509429679424,9.898905718851053,2.0677313943208233,4.35975726464393,9.391841109853509,8.054619290197014,4.735604253230054,3.6833781235946472,4.944969199899528,4.279308390835927,1.415991809474585,0,train
9.709298475180647,7.726141079961113,9.666061339139295,2.6531026343153385,9.95360999244759,1.9138215536710235,1.6496247645111162,9.617756695756967,6.0332074949425465,5.328549908500555,2.8518169204462964,4.482813313651004,1.264766430874411,8.693466352295944,0.058013321517805805,6.2173689575913125,3.4276599198697455,0.2824677869253056,3.3618507156180746,1,train
9.52883161991673,8.378956231254035,8.108156470851997,3.3938939290411287,5.615719093620589,0.8593297159123992,6.985702158393787,6.3093392818728935,9.103126889625432,4.991964022396539,7.955676397841955,6.499258900741223,5.13034629556489,4.68290963666397,2.2454972783558658,9.688620835512076,5.506862579826775,4.282781108576206,3.8386890860374825,1,train
9.416806612251122,7.090501903586204,1.0534102691899925,4.9103137703791635,1.3737518940326798,9.728389178350831,4.7755996173270105,6.678328211132603,8.106864750547883,7.509550164855988,4.5280071728136,0.4866274466698095,3.3416300602467497,7.03350183490539,2.158065092721071,6.084919709423483,9.242775788115784,0.7161471656054685,2.000961632976562,0,train
4.17284583324818,3.7586780367202586,3.3329411576880053,5.89760221319543,0.7941895366270191,5.4616367646846475,6.569304903862422,4.523966157941923,7.525659893911935,4.3702859345310605,5.422202088963704,0.014152116361373368,8.090742669061836,0.19141045059894002,2.5290503860662437,2.1598925811251526,3.4581904201443003,2.749713998807822,0.7902383667407531,0,train
6.692177494769948,9.553230570681228,1.15351136989995,9.66822580157747,5.536465312444788,2.832771563679355,3.4439596983920175,2.6090613946531205,8.459332777832243,5.803418018874693,1.2142459613492274,0.7091830449606307,1.8252891187666065,1.1946062623240494,6.122729217183675,4.9637184306231985,3.4669982949581923,5.557617892857467,7.214929553828286,0,train
3.616290786634077,4.03520418657366,1.810177675434257,8.064873367881768,2.7433374446165812,4.583702215996041,8.94010496456248,9.931894456500135,5.855542760481585,1.8768849020402922,3.462942998396853,3.932331187933803,1.0207626002197334,9.253397754954657,4.940923058755166,4.911787494908596,9.833901409703126,8.023881033794313,8.591570318095833,0,train
6.650692676075169,4.528590041998393,9.1876040425083,7.0722970856000975,4.681873112662283,5.8168147016967575,1.036099416427243,5.202152571249748,4.103797579413559,2.6732003569423224,5.554420707332236,7.954239488282945,5.551907078216333,7.023029658587173,0.08935905046818515,5.009341156452179,1.323071768072096,0.4893465946863995,0.09713665724478071,1,train
5.696943061923535,5.817855074403012,2.040067823323452,7.897472056830868,5.040068317384517,9.475553482458158,0.3305993908940785,1.0241135383563094,0.18678425754335648,0.9591013700303852,7.659687984402012,4.957878284615753,6.404458407700507,2.0479632235655676,0.9479628336830492,0.5146898125958621,0.25402256808696233,3.8611186203713164,5.161463804700847,0,train
7.229071626881555,7.498699472812922,7.0118674323089065,1.1895445978457118,8.52060202007797,8.614474654900913,2.8175268654464225,7.980586384190587,4.972830756307295,1.7798238800687904,2.9808096880627053,9.708915311320986,2.1980064461461977,0.9221129087201407,1.1097757607146763,8.58465928294001,9.081373793975603,3.0045594081493556,8.063793679551274,1,train
4.741571138324618,1.704533115852725,1.3018576844600682,7.215259561805742,2.1288328184658276,8.732698801794834,9.708365722632474,8.261575292951877,1.7675905324894303,8.400456693574291,9.093097341455698,4.748603242593022,4.772169791901461,5.426060962559449,4.488167801682463,8.411339590122019,9.571991903696299,2.0814712109032563,5.891873485986178,0,train
4.629773440956692,4.033116204981241,4.499126001347408,3.8842866504627063,6.1155942611490355,3.8313626703379846,0.9227887119861589,5.413433892694917,0.5202369968349929,2.3043112847355207,2.081407324720902,1.8672058412424264,0.3823860177067584,9.097261729423568,7.848072118910317,0.13865390867220828,4.497551187137331,8.27875438316894,1.3904162492592798,0,train
2.7882477394723537,8.794684176588715,8.061526694637488,8.542910561877859,0.8388159905922998,9.424869429090574,5.733046921769525,4.392173258785376,8.02093611009882,9.051959909454007,3.3068648857963625,6.413769681486224,7.524982864337316,4.451630650251208,6.0182534723561325,8.21108123377133,0.11582526473376986,1.6333519960106857,4.751416455162642,1,train
8.092298443147133,7.904479997665947,6.187081461509877,6.694829233591324,5.0112315824886355,5.827748998495385,7.207392582660916,4.571410866351059,4.162202455001498,0.6884064024955494,2.1539019726164046,1.358420493854302,5.031990097033213,4.000199316914953,0.8924003650652257,4.349624105055115,7.305365891557258,7.687769607148875,7.895594407792322,0,train
9.508352913807746,8.471281311323473,2.922156903894648,1.8314939119072664,1.5234599136981053,4.6711194063837,0.12007205838553525,7.218306786564735,3.4894867011132313,8.006563482882838,2.709346182475141,3.9513433051680122,6.073634494592637,5.61771173632121,1.412611998417812,8.541789687024568,1.3494194045596675,1.002985393742648,5.765430725635813,1,train
8.524430334907333,1.5363908863038112,2.73774183034265,9.149029367908032,0.8215178981791649,8.536024204291769,1.4473374425097218,6.9138378876666025,7.546595070390066,3.642722220402197,6.830605755085591,2.1617743575336745,0.045387619246821664,4.4045108035728076,7.1012019735810785,8.972620564014836,2.8707580401871233,3.9677842184144163,8.60137384424742,0,train
2.3977334299561184,3.618318380309406,3.022401362874389,9.41213542287249,2.9664254398039134,7.551846153590568,8.025867983978157,3.384455295395281,6.967525893670347,9.646161668955083,2.9173768002247735,4.264993131167008,5.611158126246842,1.5989768497910772,4.762652130769428,4.895036990558498,3.504623396045503,5.436191395121762,8.343764017220712,0,train
9.70883163168239,1.023488222513558,1.3155291614287037,6.33083504749129,1.5747336026930747,2.2745325584359612,0.74129037701953,5.138569244173125,6.948391820104401,6.809401420895396,4.810749224716767,9.032342949256233,2.433532946708942,1.3253914019625967,0.9295434361703203,6.874173525605984,4.750641000669251,9.507453722655798,7.419729782709924,0,train
4.337263141518382,9.05276441680383,8.070328520020087,1.2458485343697707,0.9510261708454415,2.321979634636029,2.1268132671093074,3.367947976370582,9.453734219133304,2.6261222347519872,1.6769998388898189,2.084352140602974,2.1108530042350795,7.9635271939047305,9.105868251064116,4.817661545060092,1.0111880036795717,9.087045133929077,5.785889578382659,1,train
3.5554302580619233,4.794844869893087,1.808151326055484,7.647800394794995,3.0818638020166222,2.345501399867561,0.6634427598208581,9.11957440480067,3.3971466876998733,4.999135502918625,2.6051686494264548,2.7764406360805527,9.153255607564226,3.169369507430595,2.498084280325158,0.8796821488744411,7.06156110812326,4.3456913124484045,6.939567960200312,0,train
5.490393313365951,9.95630720871513,6.748780115387613,1.2107989617362145,5.487917365124224,2.1713295088056936,3.9896267476729874,4.247012073552151,3.887390876153942,8.326045980716222,7.809506358573577,1.8415999118505233,4.152003106077766,9.386194689663244,8.133693099825177,7.9500466840268045,7.777073378639398,1.5809948480256864,9.21557468125008,1,train
4.3689196714987215,3.503066048567322,7.935181525386421,7.745920284491403,3.6346161299075206,5.571122482665492,8.463578438386852,5.008121627107453,0.7753355800652695,5.991327437572855,1.8394000471890914,1.6254997710704044,6.588533854011239,0.5757693079910131,9.803283019573682,7.222319935519733,9.656758727036275,5.668211395192801,8.550491571894847,1,train
7.379996323676451,8.990529974239863,1.4148658758374966,9.109933307420562,5.629255442212429,1.0162804310706863,7.507385581420244,7.550983375269718,0.23974645517291893,9.73281324948886,7.020714271922052,8.9338211258729,8.917941873283464,2.7678355086180395,5.516963210890689,2.463376071405108,0.49411635092797335,5.111754119957426,2.3528219415929073,0,train
3.167361012812252,3.4886121992038124,3.175866651995972,2.5476583041289604,8.460027656179639,2.9613770131418446,8.720209073170974,4.590630291830397,6.917424284135599,2.7846406014900182,5.991975611197395,0.07701265729144424,5.9951792408486,8.10903620663349,3.7532756856526275,3.086553147828571,2.747312752149994,2.9196389244548238,7.580810475917157,0,train
5.143036556539119,2.1864296802786733,6.127648560231225,7.438964663094589,5.154061954788761,5.130564780336714,4.128371420401914,9.602083624997363,1.4380594125174428,0.11670514449494962,6.3867644525327165,1.7550856319496,6.18770937073315,3.7489686853528426,7.383326721866103,4.529868710717903,7.353441033403511,3.540586073129939,0.5675022221672954,0,train
8.780437651125444,6.212810374351644,6.8880709410118035,6.978227131793774,2.1293313695092575,9.435052644716691,1.4413504732555094,4.0623494030692004,3.123165170423501,0.08054871535619124,3.577288840738201,5.171637941639718,6.1289614555000425,4.195918233798502,9.595543003676234,1.3010426824142995,7.534986357851565,1.574982033177157,1.3649228182932283,1,train
5.936181174742626,8.290206314767618,9.46092589727686,4.806013036225394,9.63256315795509,6.37953812752201,4.984181761835207,4.940925319374253,5.749235210462108,1.4705144794449954,3.980961607375866,2.564405075729953,3.510035258838018,5.3874551895515745,9.377363570119963,4.507913961766633,5.6343782432377925,1.402528969860305,9.66137283079442,1,train
1.807683987427206,1.8096133122834148,6.044289823071024,7.366808406499376,0.28388094589127055,2.0785944130048173,9.072146764253116,1.0814673558656007,4.405145956771372,5.4372215296711275,0.39094469626611894,4.754500365876116,7.445851128686708,0.07021598110976357,0.15478536430140188,6.312067736100797,6.615853363036472,6.28159141765328,4.473340103719817,0,train
4.6803903455929765,9.68738404170088,3.5909671235121845,7.271686744809961,9.591686299971832,6.052433000437778,5.489586748231524,4.207396846075625,5.542334195444795,0.7256389371571337,4.126631194419266,4.83144702524299,2.340477665591335,3.1481441961423826,4.931355416215478,4.634512858943297,8.038415034074815,5.925188328248449,9.071999014719562,1,train
7.820164145678956,6.3421097094460475,2.0125340778618925,8.535026362569393,2.3499184809107776,7.957940481293695,5.703685531138923,4.619311001388688,7.853409386926032,9.736378882948127,1.778989194159104,0.9698103290967031,5.646531895825641,6.7361294121433435,4.465490750744405,3.6452714676709776,1.7547855404702073,9.313264916916212,1.6734745034728615,0,train
6.541266027381885,8.385311674748337,1.9555737601715213,1.4646484809104203,4.471081746759792,1.7015412493902082,9.240624970555682,1.7067261505512832,1.8142560137528818,2.7047270759120137,4.125969660775226,7.199106983439746,7.956953743063989,2.921674070806106,2.019351689197694,7.385795129722799,5.418308828705818,0.3151771559869687,7.402848737522051,0,train
2.1919965124251592,7.375434312304367,1.4101875578998433,7.983792136748204,6.604592104191024,8.351864766011742,3.302221666812122,4.997581227871696,8.986639143022902,6.353625526916041,7.174150249237493,8.131724290836422,0.7505380901481207,2.6328454694155057,5.5543493135576805,4.65948656683943,8.70371061753681,9.885143204866456,4.194641837685548,0,train
5.994570330143543,8.723651063067802,8.057475596992548,6.39250737944091,2.1383795474312874,3.5365950446840486,1.2713137416170472,6.851402715698676,8.110726767356136,4.0245727050054825,7.038501029483614,5.5781056505006905,2.1557343770894066,8.902512285677046,1.0618737028825298,1.154037911855511,3.021121927764799,6.712429727529169,7.518485787850221,1,train
3.039872435040402,7.26843512582513,6.035262085821745,8.16221877518845,0.347997131252894,4.835038044000788,0.2882262474996189,7.266718182724579,5.2735702741454205,5.190514578848697,1.5796962714697893,4.069926419751005,0.9440960249864194,6.392089735771579,4.770077872262929,3.199160269092279,1.3300398888154286,7.778296396468391,6.084658496497674,1,train
6.083141469369963,7.0758493016770245,9.724325049086469,5.151096625918661,9.228514288225213,6.454170283688469,9.026640113608364,6.715232167761681,8.833887270460075,4.60754704622296,1.3244947076081526,6.275272863870088,6.734842705456118,0.8241563196836776,4.02440412799062,2.5970841215405405,5.921248854528817,3.8591420288175096,4.110778622504122,1,train
6.057542636808154,1.887865001498076,4.43376228534108,2.518414850982656,3.531402032341439,8.108939996796588,0.22103860568073674,9.9792525736091,1.8125295274973274,4.92731414775426,4.393599222171176,4.273516315122631,0.06649896482948559,7.395788529861495,2.2882851525329286,7.519349070898924,8.374843163762423,2.1111700637655617,3.078761233661841,0,train
5.352065883741465,9.241744918389053,1.3375920892785576,2.240700585852374,2.6269844025229627,9.836291471823111,6.365776705230983,3.440416891977738,2.8631932712730137,7.501168303675842,2.993544821435817,6.287844836084549,9.183677572251732,9.505179139258287,3.7890844469882836,3.4228869604664744,0.7751378125607533,6.553371211066276,2.602463971999139,0,train
9.468397971725434,6.041115543364979,5.53152591113261,2.088054332751878,2.254851684557553,9.35039992619785,4.515630018033706,5.542684127115843,9.406573480780361,2.2195164690327873,0.4744401950626942,4.351732349611224,9.480410426397121,0.781864907520069,3.850733442034392,8.83221956972018,5.1663198916285875,6.008819634160806,6.281814253368348,1,train
7.681947431009629,2.63755989515147,3.620878849257991,1.7979392493382869,4.707291599388391,2.2222686708283,9.062654308925095,3.9188489453507325,4.533156790213844,6.293345871080499,1.3338483804895618,5.717318323416956,6.188181910228481,5.325039734443352,3.9658768376039335,4.571591066941309,2.2105655923161747,8.767630921209495,5.3793551241162385,0,train
3.0361364767798933,4.0301896853998995,8.592616438459737,9.03632809529696,0.873558135425544,2.488307994391614,1.4737343960655835,8.138971354338489,0.9284613259085905,7.999266092177387,0.7852830572806269,4.493566954129696,6.981656300304978,9.076755487407707,5.67378700974123,1.1878182439816865,8.5038585012521,9.109357693229644,1.5821102318686198,0,train
5.411072689219156,1.0186013530870075,8.881601499448948,9.5533413797849,9.324796070718243,5.228601761009908,5.559511200053531,8.17880278701228,3.205393996212409,5.4042341853781295,9.161060593034374,6.752955567247043,8.712230639760804,0.5054124718752873,4.300421828044839,2.582468504476916,1.060400646939299,9.451091781765804,4.5341327167367,0,train
9.259329932432983,9.120908263694648,5.563032534863066,7.6403195502831265,0.2698160193334953,1.641961568232615,2.194757300154496,2.095231666593044,2.0706742466475725,1.2285349764477083,5.244513596491556,9.710492304970925,7.179880174918868,8.783827857043363,2.873210368432213,2.0569162867470228,4.4868773497252645,5.750349090934904,8.564450667075077,1,train
5.205890279558279,5.945045181655702,1.0076157717945171,9.062623344279,3.321969126752472,9.193036416112147,4.704049362913153,4.384637577012881,6.659790374512519,5.606545157957479,7.032566372452294,6.618997955135937,3.4156181152150635,2.2035045596180645,5.456993839583042,9.622819645667596,0.2998797509619733,4.260307389938421,2.1198128077908196,0,train
6.033154117394769,4.348828580802468,9.182887105522472,5.787646069563034,8.472317495115062,7.926484064704674,7.769133739997404,8.544779800563916,3.73470729837177,2.5085772945374654,7.21175292203799,3.3958385175043917,6.4576811217194745,5.799503697980426,6.120783375794535,5.635938942494328,7.690643352425455,0.9258039681261454,4.13400522461443,1,train
9.62020892342896,1.155796386416605,5.090776483286927,8.26644857308618,4.745789603131051,3.561933849576592,7.4503031325449935,9.168723586081368,0.7910632124486472,1.272277630399844,6.6183196698750955,7.623907667226209,8.59681991476737,5.0452753723577874,2.5438209052270233,5.090838165792801,0.6570541762195148,8.399969537403663,7.84469427626317,0,train
2.209277340381632,9.391985262809364,3.193802084027623,5.104794652427399,3.5953969855275645,3.665533306831632,9.19010262249544,3.8346814121093784,9.844432399029056,2.0005141144767604,2.284167668116992,6.747870507373212,0.9356845206499287,4.144785594561102,4.6391551342863675,5.895371396321308,0.27396842864880644,5.096648340173122,7.679712540147131,0,train
3.1502898250052325,9.73383737159586,8.01270068077314,7.124035985899453,0.5389591946676453,5.171687739399118,0.7798299400148045,2.8585660015845393,4.513402535704395,1.645392592826329,3.8090107032595997,1.5332906708097938,9.072508892186407,6.677886837114743,4.575147813944894,7.455480327879159,2.7852420280947565,2.6114539186436803,6.61078335948014,1,train
6.804481793117944,9.871327549896897,4.028031343896924,1.9855130520256437,7.361890784956082,2.528860501275111,3.440310473755347,4.818745215204623,7.368418210197325,7.117222479638496,5.766648897011089,7.696688461131719,3.644381629236041,9.089649284089452,3.0208418667736705,3.174090889980048,1.7463787816336118,2.453868830519018,0.3264471839860872,1,train
7.96014176282527,1.0846702795623675,5.143004630111226,4.3902923108888885,5.090782793841955,1.1339466223386552,8.124219469515413,5.727104316135949,7.084712433704372,7.99671609265202,0.28369204948742843,6.10144490313451,5.213081413643026,1.0144017495487856,9.35628306269026,3.1681266844577327,2.9267758098940155,9.984894872389848,3.089593342377227,0,train
7.39285535746993,5.699156610360856,7.427797520283942,6.395343620005671,7.62651014106662,5.628081845787527,6.29378757873709,4.7514933584499905,1.226796911761101,2.291231650056366,9.372182831881,6.086212857192486,4.256596464888638,2.6508784318040393,1.4504979541156182,8.71998147280754,8.473314338160357,0.19904417970245225,6.230065961226897,1,train
8.516978239431852,2.065001396065223,4.425678343669849,8.702510348585005,6.330124099126949,8.328208504239495,5.718275160178581,2.528058977929637,2.023696619731626,0.5129714963753462,0.9416241634227129,9.405185234681014,9.664326827788708,4.738303551936367,5.4661675122775355,4.017885633218727,5.927708869590342,2.2340105367302163,9.716274774375742,0,train
3.920116410055844,5.046584429598951,3.071162742364403,8.178438907103116,0.735778465054594,5.75594278812968,6.825040161476645,6.244360116936704,0.9083601168621735,3.382939024500986,6.062360892399445,7.258401126215507,5.264299152507065,5.616797445751737,8.605532568279123,2.1705226229350307,8.468205654476467,1.7086164809113558,1.751224336746161,0,train
8.22334176377918,8.021401437729116,6.707287328272019,8.213654856305244,6.186487651747875,5.5408825680838145,0.5352913298806494,1.4002364320223215,5.947913237844396,7.799388138965505,7.156026566202246,5.0954037973223345,8.398845334975908,2.2773406580618882,9.854369169359599,5.129898569135007,8.253853834906485,8.535391855277794,6.490958620776713,1,train
1.0548476462564236,1.0852984285118747,5.464763797736641,7.566294117481064,0.4798183355728436,4.268290406013894,4.408527906534367,8.834220258281757,1.7768529397317068,0.6956150046105192,3.8806979967573407,3.435779112233419,5.218530278755776,7.795053686503421,8.645619506902008,4.032677491080104,3.614568552470546,5.262580932266787,4.53461375230801,0,train
