A,B,C,D,label,split
6.905588566525804,3.503101319257434,7.820017356976553,4.905766925623892,1,train
1.3658300940915071,1.9528044619186065,2.2009234807321585,6.6585977041584865,0,train
4.4446082854663045,7.510806051794276,9.72807122267523,2.1562200731594583,1,train
8.848927080391384,2.0163380969508564,5.233136423945782,9.120407050731718,0,train
6.259860558327167,6.916990583442626,1.2156848854278024,7.198902555608612,0,train
9.502561070404973,4.70988882151593,4.869478902998407,9.060449699618419,1,train
8.090950000852786,6.9296135525735485,3.9283172025274977,2.0239601085821146,1,train
6.877208705771447,3.59851841101567,6.853417905432446,1.9916108305404518,1,train
8.246966162220936,2.8078555824947307,7.054543317655233,4.847885112188154,1,train
7.242853949844625,7.36769327839509,9.602072567712344,4.822770659198803,1,train
9.07354417208705,4.678324901067159,2.2065488860447275,5.809258074571071,0,train
3.4218528316359755,6.475982796922743,8.527773584810955,9.410077686194187,1,train
3.983082941501091,6.226128586214686,2.8638236023862635,3.0867623801741386,0,train
9.068140328141208,3.2843153502441296,4.036770587754708,2.546071710924114,1,train
2.935951307139069,6.843214461750614,7.908850964951368,8.71523347949712,0,train
5.810272899808266,7.187716034901925,2.247471732735255,7.741787669985053,0,train
5.782443601694519,9.555385589495788,7.39259961034769,6.6834805792913246,1,train
1.4204664537967637,9.157027628109162,7.4890150034747975,3.160516717008525,0,train
3.6661439296698717,6.496419815177314,2.7452078666076067,1.6313080092377361,1,train
5.095806883838795,3.5588333485356047,6.049536585541701,3.9484229538812405,0,train
6.088437810289158,4.488793116042833,3.476083610713969,5.983121969691988,1,train
2.6901485465982664,6.181840265070107,4.212804604405792,9.781657581015152,0,train
2.5205366148655277,2.901850786787878,9.13787027244562,1.895111684925442,1,train
8.403326517832156,5.86512174084797,6.756730828219036,8.245001204576912,1,train
2.725362636796005,1.3262074868684288,5.4086633975133225,2.5910235328753934,0,train
3.2859904702295015,4.330447626784134,9.017896017113632,6.788110107025672,1,train
1.3604034966523186,2.917817537131653,2.687017896431946,1.227062141817524,0,train
1.959436341116804,3.6818756103409056,9.587506654947532,1.9509482530797753,0,train
5.38777393342971,3.77720183568444,5.565440360986585,5.588315732612118,0,train
9.780766193473198,1.1261602672635525,8.713994698916174,2.747484598035003,0,train
1.7890518835601052,2.4773487083589663,9.912025753172726,6.562398013197175,0,train
7.288929298496795,8.203228216386748,7.341153801124001,5.445179893401084,1,train
6.566442528667137,3.9360553573878985,4.579898037495173,1.6536403326072233,1,train
4.625134593955738,2.756755832757447,7.226080962398428,6.488156692198461,0,train
9.061188558844762,4.050911456828207,2.077877961531509,7.9235791460025595,0,train
3.238565019429194,5.237097912415737,5.2148635209717344,8.468884085709059,0,train
3.4994745289962608,3.1921621901606065,4.256560151370379,2.23846556292804,0,train
2.7337934663848698,6.6883511145384995,6.864840918459128,7.585825983058389,1,train
6.484786479014554,5.7392331180744725,7.637944371048197,8.015185849524421,1,train
3.4469420460078455,7.899653178299001,5.726385838860827,4.1278581806711845,1,train
1.0780553567758207,2.6936209599239467,3.122562803404799,1.4029832162027223,0,train
2.282119145274368,4.019265741302938,9.853122022209053,4.2520650971988605,0,train
5.1668419662027905,3.1741508806859637,1.052679275352856,2.057018657799983,0,train
3.998341701234901,6.577883274988617,7.559257258714325,1.7332913166151647,1,train
6.450666659489583,2.64132865207723,1.2390707990950527,8.006487618103915,0,train
1.4477510299977887,9.890671513396875,8.923700035715171,8.37937723999689,1,train
1.7061615766697726,3.119893734281303,6.118696183229126,4.750148217470691,0,train
1.7650937765053438,7.878811865244499,5.929314592135049,3.553804284219477,1,train
4.351183320685426,8.278813607614556,3.0267138145681836,7.846167834869655,0,train
6.120766013770543,9.60735891352376,9.893757820125742,5.419075252368999,1,train
5.160197700816608,2.816941753004631,7.260482205835588,3.775121557313639,0,train
1.4871166394790962,2.6015510494048066,3.1583683966090024,6.687425398351421,0,train
2.064098874306917,3.3152292064901867,4.3488932106053175,6.330546640505258,0,train
2.262555457041096,5.441356925228048,3.695754130500286,4.852948541024412,0,train
8.29970689154321,7.427185750576968,8.336405700940196,7.548043816991235,1,train
8.710303380661358,2.020426044333488,6.516019797836613,2.8841931278529414,1,train
6.525481826386623,1.508199786800561,1.5344536774790183,5.3705626363762695,0,train
4.800204843514251,2.40377834502189,7.306265587432624,1.5166333694444727,0,train
3.2698772073516347,5.846375232664575,9.44485756957477,6.064921893429835,1,train
3.1100218121168988,2.7020761043997044,6.618841145612667,5.018246987997249,0,train
7.494729471541667,1.236650034863179,8.415081603381084,2.01894293530809,0,train
9.022944228357243,9.379591029166571,4.961188638047174,1.5540734833907295,1,train
9.332869391014532,9.56599360235986,5.540566945019063,2.7745905697871205,1,train
1.2668812244350782,4.082325659560623,3.4162647262449464,4.522500954937672,0,train
2.405044333952197,9.2899088899541,9.511842812919198,4.241961841134815,0,train
5.193997976103282,3.0043151797705048,5.943580659143093,6.318107548227359,0,train
6.394760426641898,7.632105272544775,1.5571727491141913,1.7386060773701186,0,train
5.784298247750259,6.164218501678574,5.681635587543568,4.125594801417732,1,train
2.8993248319632965,7.741941253625415,7.242708502286737,1.2624457639320754,1,train
2.1360753757801367,5.36656964376994,8.448967027283313,9.555382968751328,0,train
7.03782891656655,6.7100562735560745,7.755082769896647,7.309270030079307,1,train
1.588162391932826,5.560475069940508,8.500276921711453,1.8632500738881574,0,train
2.856493539627763,5.110592167045217,8.091671137464186,9.11869441879028,0,train
7.133319973980522,5.069826778167784,4.296955281752111,7.661928672502712,1,train
3.5460978855242846,6.352526312961911,6.902801134283481,5.006944208651067,1,train
4.280776689118783,9.78507677985425,1.872305746492443,7.487936639092677,0,train
6.501238904952737,8.760009682444297,5.28160197139422,5.89988631809134,0,train
1.6042259066887428,8.936757012658173,5.149781510463181,2.3803889638325475,0,train
5.606177209529495,7.163298201966112,8.527537322048424,8.330257582429574,1,train
2.936328763708583,8.573135449809257,5.263873198409498,1.751386010196164,1,train
6.001599991427513,1.684074650140217,5.103981571033196,8.312361024368807,0,train
5.193609840459742,4.816619803036925,3.3982427998813707,8.165804655824374,0,train
7.669293509704471,3.429717652286323,1.9568752975783905,8.336260519285032,0,train
3.0071047133307203,1.2200949292156826,4.187799983275253,7.83933340386004,0,train
8.46048774982147,1.0981144087375232,3.2112326747186724,2.244459533308312,0,train
7.788867751174828,5.128103732191869,7.6231489438458375,3.6404439611026227,1,train
6.304799578927201,2.955592188175882,9.631126578759808,4.916479125911408,1,train
3.5612113792100515,7.716411124986489,9.129612200884598,1.5244171487519638,1,train
9.76657786761254,5.190571413510921,3.9427471586025638,9.617713733023923,1,train
3.290953085615765,2.9205763617276945,4.294823857657407,9.042615464826973,0,train
8.067855575660118,5.408983655421225,1.8476583893400753,4.709618773854752,0,train
9.378024898216793,6.826601892841045,5.314423911127056,1.0882878545209804,1,train
7.619411506640221,4.598807232452295,8.839345457520228,2.0774873915183987,1,train
5.631066180613841,7.460133034890835,3.1313727667058946,4.981605551576292,0,train
2.8186999677318223,6.778801257527757,7.177014836079489,6.203616192636998,1,train
7.196160606792099,4.15210557012164,5.149829083639243,4.192476868996204,1,train
5.198789128795291,8.614681049973015,4.113281493099462,7.250922912071241,1,train
2.2338218769055445,5.460435236029182,5.623030802296502,5.652413552909394,0,train
8.49335398728042,8.260880084679151,9.318179468086356,3.908466762845181,1,train
5.737097898482949,8.425155530969391,2.9076236036561136,9.260671641960938,1,train
8.644246283130354,1.0326169488837083,1.293221572828367,1.1808753679863633,0,train
6.733447773672811,3.0448563420668515,5.264434273301986,2.1174370510647216,0,train
5.156304554342213,8.68123409148027,6.095735461852097,9.91138132009703,1,train
6.524395959150868,3.903439255966328,4.526045117815865,5.368816139660705,0,train
8.2347566704827,4.5747006546475415,8.846259917309078,1.5444262242524958,1,train
8.614528779250731,4.031805144622865,1.8487455217022222,8.10503409751539,0,train
7.398825846478521,1.305749137621616,9.447909573021855,9.366854344527402,0,train
6.753115053380525,1.7936859769015823,1.9682318960843457,8.358438138172787,0,train
1.3115238235215139,5.2986992896234355,7.475547839494161,5.1810691561992,0,train
6.298240536795056,8.746286492006394,4.379451308326127,3.6599715146960636,1,train
8.370078539893383,1.45380445529787,7.505157858330276,7.364733989145626,0,train
9.043228499543845,1.3754791628473817,4.411653656414067,2.969695597953359,0,train
2.162209514634603,6.151821967851147,1.575264421882384,5.607064790485616,0,train
3.912823412025381,4.498668715512323,6.062249211634758,2.272729241434709,0,train
6.165713254765539,3.3280067291437057,8.75003740247573,8.400254615782472,1,train
8.68118010546964,1.4174958379566345,6.527622790528633,2.8162686807784154,0,train
9.802985694854417,7.47629720157948,7.9196031566745555,1.2079932753782434,1,train
2.412529428981143,9.31863939982294,5.77554145752369,9.271921794130249,1,train
4.9308653240635145,1.034508639864387,5.516323865782637,9.495918926025439,0,train
3.091164842034388,1.1528132146343306,4.105946390160188,6.347794589261677,0,train
9.895100164924793,2.810140488704967,5.186915756893169,2.9133073075577243,1,train
7.871492428824728,6.929271857903996,9.549505745459907,4.9959549103858105,1,train
9.231114849891146,4.131356749552797,4.9845097201769875,1.6235218650779661,1,train
7.103561168481253,7.059865722560017,1.371715184200509,1.087661337933281,0,train
6.961206845914422,5.857287962056109,8.598263147520674,4.732380261794105,1,train
7.384389903330409,5.974888737489826,9.689702133486783,6.81402758592264,1,train
8.806043501721227,7.81323238724338,3.7552602930201866,9.55912354083821,1,train
1.188359437431783,6.086710935310222,1.405886175718425,4.655229406899495,0,train
7.483119602235029,8.032085377957385,4.820616034011281,1.7929607577362767,0,train
8.684878346262035,5.43553825295079,7.395394828627067,5.862717800421578,1,train
1.9438558927206708,3.9355391909905353,2.1327937948174354,8.397908852327525,0,train
7.687214706563386,7.743908710866562,3.226574555530763,5.275318461680316,1,train
1.7077842610126681,3.051947076834256,4.454415419155868,1.345191623043177,0,train
5.994377467367111,9.65117907628559,8.343687315379702,4.899662678016009,1,train
9.675924997369044,8.322761584304638,5.298973449255706,4.183183840965436,1,train
3.5141464123664146,2.1257205644398716,9.65521556276168,9.405187789228329,0,train
5.903643751899227,8.030121926856705,9.825573836858679,7.864683647246303,1,train
4.163942603876741,7.2961101937459585,9.059240551316215,6.952409010273087,1,train
2.370796225875147,5.28734676362296,4.5454200350562095,9.341297429544063,0,train
2.0269561959872844,7.644907670851559,7.979620036661409,7.520207793550201,1,train
8.536352409377916,5.642171241112383,9.563218642489884,6.523027558749632,1,train
5.988443417579617,8.825686503731779,1.3973792910773737,9.571281588462945,0,train
5.23680045407047,6.170978398383512,7.93464642998396,1.2190922350462254,1,train
8.929620998653302,7.55231925639087,1.9611535963613416,6.978243088631509,1,train
7.269299029264862,2.0540620845864743,2.908068671118974,9.699443501851645,0,train
1.7388122311002545,9.753723440491735,4.061722727943462,9.910602987030563,0,train
4.764479303330302,3.080211540554,5.312614684033315,4.316522728131135,0,train
3.314335541768604,7.390672710396665,6.137641994825742,2.218006302955838,1,train
3.792056521216238,7.656217766656318,5.0973688749686765,8.698988766666215,1,train
8.829687135169072,8.7076744844398,2.46662340556228,6.543250356946531,1,train
5.767119857722251,8.027060510509449,6.526517661844879,9.212233505836561,1,train
1.3502623863888679,2.483377855207559,8.215438758601987,5.584660667547082,0,train
4.664697020001756,4.27112966079346,5.0217499752336865,2.540956211457158,0,train
8.2130291759479,1.3125940324271745,7.548955694633736,3.0659517580164515,0,train
3.0048156456982285,2.3587406993296907,8.328080452747406,9.943416862582145,0,train
5.445205918529276,2.7211419262046044,7.789434784311034,3.984554008741391,1,train
4.547323812503884,9.65191127510232,5.65260678318148,8.295629800134162,1,train
6.168149988412854,1.3035466003460638,1.2765770055020997,6.680775920061102,0,train
4.0637937717247645,7.565348504762731,3.972546225398617,7.80584575670869,1,train
5.062651040644708,8.663904442915966,5.078882241471816,9.443230683109373,1,train
1.2581014674500397,9.707115663292932,7.447294945464193,1.8673293946610696,0,train
8.179499409895701,5.777688107638037,8.601458793115164,7.098016145813361,1,train
7.386378266123989,4.561460218477089,5.376344271855092,7.855082251616935,1,train
7.420734665552852,9.201021154138038,2.3554092522787595,8.583891521606073,1,train
1.1435644824934916,3.504982932877388,7.707721119965872,3.0650606624010446,0,train
8.42404041635486,8.431007423810101,8.373846147267002,4.004443597134012,1,train
6.187610831052288,3.2271944581977423,4.693733446611712,3.2232303889363405,0,train
4.251174527700851,3.02959392650387,3.3342501479224067,5.517226639641905,0,train
6.526842318798141,9.753874473763364,6.8693062635785385,6.204964336355303,1,train
8.499014089517711,5.132898268975244,4.078552487517732,5.118146894772649,1,train
2.6340416513457408,5.2668088773532675,7.199064700692835,9.66617163513447,0,train
5.471894167028868,9.63750303356648,3.0506632091107293,4.086356432145664,1,train
1.0384217544922385,9.868050274026409,2.6105296277492083,2.246967166463728,0,train
1.076094522138003,1.4195544908538706,4.347483888396504,1.88988802092819,0,train
1.8079269485690053,5.85679287872145,7.08257522156353,7.168651846687532,0,train
8.25959019009143,1.2542580274064405,5.588634747119293,4.87447995015374,0,train
9.543385422426061,7.324886158831666,7.3003602915954655,2.7577263877250875,1,train
5.073436771103745,3.9872653427082705,7.790661013776248,3.008731047899642,1,train
2.812030572909861,8.737662358023893,2.7109509391927813,1.2445158839762174,0,train
2.213138627150141,1.0122575801194984,2.8602086080066917,8.61771200699377,0,train
1.3569736230398326,7.357493096201131,9.314352425241026,5.857630556502915,0,train
3.3424636662140434,2.8317549044317714,4.582052800010095,6.788831302204839,0,train
9.207284467109442,3.0542971596627506,2.3333953074095373,8.604380530466432,0,train
4.003450426447885,4.830462861676364,1.92655230958502,8.899932223994892,0,train
7.080371631185497,3.8581598657397844,9.59441477916976,9.399189374169767,1,train
5.389541902959164,6.875651305415562,3.7759707882889786,2.868753189164453,1,train
7.793285223385765,4.423523507300152,6.329460032306279,9.334508365474997,1,train
6.334588978853907,9.383177401934885,2.8099849866257025,6.726129556886445,1,train
7.11131430295063,2.744018073109882,7.463664167429729,5.364504816913523,1,train
7.6283248339950145,1.6770168225313826,9.821374584646222,8.635037728712451,0,train
5.0300787122856505,2.437076997927092,7.436183072621031,7.14580041564837,0,train
9.66869066855491,5.297602373423044,3.297558071375314,9.396478236526306,1,train
6.370854804505876,2.355963755990599,8.477909804494402,4.95022401421536,1,train
1.8004346624154208,1.2367935316356573,9.466929699703163,5.880761153924517,0,train
8.356422134375407,4.59764184265865,8.162160106683949,2.3352506635398678,1,train
4.689645332601694,6.36710211958461,4.654981060005495,4.39043524357267,1,train
8.614047658212705,6.737503450593906,8.993950464515382,3.008759971456473,1,train
1.6833290489979462,5.671422300735512,2.0779086807258773,2.347591005989101,0,train
7.237168517555112,8.302917456007444,1.2023443542232277,8.852756419460158,1,train
9.590265317623865,8.959319768390355,3.7812909736726876,5.943027449614843,1,train
7.252500823754027,4.108532872246169,1.7362164999259515,9.121128413452812,0,train
1.7725508483833807,1.367800783291766,4.706803006667254,5.609181037700336,0,train
9.012262415055899,3.917015961029666,7.319812894871473,6.02780448304944,1,train
1.690185285223418,2.258649174232565,8.031693983701594,1.344729334182798,0,train
9.675793972006208,7.469810190070791,9.142985917069153,4.82747003088289,1,train
9.27367591765835,9.935678710858948,9.875632986150844,6.229312897922774,1,train
6.272640721152577,4.704586634525507,1.5451975768190058,3.997605029722565,0,train
4.260894552278302,3.7179640277089594,3.9240804445302233,4.3165436275529485,0,train
7.789889453375445,4.70263235537581,9.621854253609559,1.0705800581172018,1,train
5.8841742485605595,1.8841966500475467,8.983703954474713,8.20484238169873,0,train
9.031466727263355,9.0433229780726,5.391465360766287,5.724401508803339,1,train
1.7679087110923901,1.5909385090082144,7.612602057366251,4.409076243625146,0,train
4.829014413079091,8.087204540593941,2.5192374822486063,4.484085265017464,0,train
3.906944747627491,8.523806306638253,4.442697419393772,1.1807927125391977,1,train
7.31386884803498,4.768370687978843,7.976738527979334,8.392114211832643,1,train
4.79871783868637,8.583785644023447,2.8836466327922903,9.321542094395326,0,train
1.448317380060447,5.350972788652434,6.391126534047144,9.28944151702773,1,train
5.48745505137072,2.0124037094030385,6.6900199998867755,7.080109252323685,0,train
2.8815201248763556,6.561434299895826,7.480853495990657,2.0533675603878363,1,train
6.552761120070653,5.064071572744874,6.726452982231098,3.0449641085847663,1,train
7.089154672312993,7.16474332537806,8.296131612950463,8.068032191190962,1,train
1.6173166925990294,6.728267454472288,4.137993788513218,7.155781114677111,0,train
3.608553306430984,6.379130858640191,5.033068403978717,7.882803227365889,0,train
8.046886685586156,2.1826157657316996,1.7024478663931184,2.5269967529404513,0,train
1.714276512631772,2.338376558052149,3.888213541759346,6.31516879463426,0,train
7.120049242147986,8.594045727937516,7.8693575936348505,2.896735784017226,1,train
5.482136271497836,1.8305356028302082,1.178163218212003,1.5802347250547046,0,train
1.0647598242100988,5.638637833953276,5.672601908977944,2.64600384294899,0,train
3.1643385395461636,9.25148819570222,3.62857402921325,8.313853592109588,0,train
1.1702576803109115,6.9514511298685715,4.6761004198319185,8.072763378846824,0,train
5.904612535197163,9.32414200212013,6.575068411104503,5.471122325748316,1,train
4.034867426749377,6.874573381268113,3.623652199827645,1.8599695177784437,0,train
9.837562497197133,7.579727675844373,4.535285324788671,3.8412687080243453,0,train
1.187428230322924,5.070329449759487,6.9048164368050955,6.577013793093459,0,train
9.127519413343812,7.195285176455891,4.394837938972533,6.68199965951455,1,train
1.433254284456724,7.995131367486086,8.38793764562189,3.2113225554644464,0,train
9.7397334004634,9.64673145267697,6.07670351069673,4.461547947473182,1,train
4.412246356281425,2.2299231973143714,7.612737447259198,7.666604289361693,0,train
6.404632682132807,5.410546840674113,8.08374026567595,7.016838693668802,1,train
6.780779816767502,6.546121374384775,8.147788544063038,9.388493118523348,1,train
7.076310779094613,1.2185867574080982,9.520713692083785,5.299304873842915,0,train
4.98906805697333,4.366677661987197,1.977220976503663,6.961562905412393,0,train
8.51994598450056,3.7575965655990875,2.3465420679949816,3.5186606179240894,1,train
5.566067937496075,9.13060453324967,9.195531873655977,5.453666506135617,1,train
2.55867375804691,6.845477760212266,3.4812027410750046,3.873273862426712,1,train
6.233556124048347,2.8812008190669864,9.956249411063855,6.414160217565338,1,train
1.7273382513030326,3.8713599084669825,9.832222493904606,9.481473137402554,0,train
2.1116446970210268,1.755752565473022,8.90554265342598,7.666718703146643,0,train
7.1881686469086175,9.723231213266526,5.129704064307048,7.743449428487217,1,train
9.166352520039872,5.730408534116964,2.4708165641616486,6.164488965364322,1,train
3.683661273862338,9.5331175338258,3.15473056150734,2.185749532184129,0,train
2.408672370434786,1.432356553884102,2.022856831275836,5.155651898702317,0,train
7.262414678052347,4.778049737394301,8.07035409363153,4.842438626316424,1,train
5.555703806406845,6.840229644544867,7.0237238368476165,5.7936995585806566,1,train
3.2220725110193875,4.642479642134135,4.39280667908157,7.96571591808717,0,train
2.015206301623508,3.2452361326426264,1.409314224451673,2.6868870596533476,0,train
7.4119897031357,2.419708190171713,1.1454195141542318,2.3156169378309057,0,train
9.49071012634174,9.433429897884748,1.2873758277556302,3.156585214113829,1,train
3.607977251572799,9.793513643169508,1.8620248881227335,3.544945076907999,0,train
2.1681073914177214,4.604269310410226,4.854936740011759,8.45128018614114,0,train
9.736063822270069,8.047632562743392,7.206701927497941,7.184198290353139,1,train
7.76197647728837,9.849967316484703,3.770948921782941,6.3373931086235284,1,train
1.5967414474301052,9.261776305941623,4.504980357234398,9.493663727696548,0,train
1.4649196951679717,5.7028904534905065,6.433559149307146,5.486663615376354,0,train
4.341210816271181,2.602085776299009,8.220010876856339,6.392612238660117,0,train
4.397889521374966,3.4555777029697587,4.11111687654099,7.651270272448805,0,train
7.318160125691947,4.568701644526213,4.995902556916091,2.0139692888741068,1,train
5.163063483839096,6.086723991990212,8.256116967409127,6.3064806029739975,1,train
7.61199071371295,7.863409008050869,9.41482226598382,6.831991726722884,1,train
2.533349023201874,5.786474077288766,7.519378130188148,3.898320381197604,0,train
1.9388369339285147,7.429157138668066,3.6524991585324944,5.338462537841375,0,train
7.1480100950638175,2.2311429981236124,4.478599492364481,1.4534277129487605,0,train
1.4282074791955783,6.342930759752206,1.7845826021707718,6.26531567702541,0,train
8.496305110813225,8.363383964131216,6.160227919663436,2.532991001154972,1,train
6.113429937707493,1.4906155218972161,2.064528824476626,4.591153223547948,0,train
5.475607287167462,3.2909929695523905,5.548316099372918,5.775249805960252,0,train
1.4559218764065385,6.395711168168381,3.513324038123797,2.9338755285879037,0,train
5.206747793166887,7.983830993488551,5.911721845981973,9.022640837680763,1,train
2.6555467924729257,1.609017728637422,2.472014412552907,3.756226869183269,0,train
6.2289551740352405,2.942686137536736,9.87122906782843,5.5106639623309475,1,train
2.8586231919093725,7.332589500385874,4.1537915339162845,5.433846947618869,0,train
1.238601056991011,4.893433840624799,3.705106717687557,2.1596958287344483,0,train
4.469633024278313,3.197794248947104,4.724164284870824,2.2722864095837823,0,train
2.5163838060910635,2.1837274223374536,9.638308084017485,5.91241524053173,0,train
6.6948957859880025,3.4264960353680376,8.351722728821233,8.963889897751418,1,train
3.5055123643366315,7.17128641651632,3.560967706311237,6.117420219718469,0,train
4.701839899802618,5.986901264325491,4.004214361971109,6.643163660694338,0,train
7.779489224682068,6.172049157950839,5.253056224964106,5.251611153808687,1,train
7.149926961303722,4.083647169734897,5.477885138611844,2.567242915655068,1,train
9.510382928879084,4.613597850846619,6.044430939518138,7.940286759530775,1,train
2.158072020246706,1.8975139226345967,7.588364005915332,2.9547870947428128,0,train
8.28189024481192,8.455988250054443,8.554092464141604,3.2580592827409367,1,train
7.19206586516319,1.5160471981453711,2.5248434428365734,2.1056636903016455,0,train
1.6492354851834021,4.155072917635632,9.264390805148132,3.3690619512010613,0,train
7.374058051110151,4.835600449960612,3.265156425226805,7.845695900240302,0,train
4.528451302084573,2.3011809418352858,8.971995241517728,5.664866963388652,0,train
9.188864595290644,2.0351340586602755,6.017035653836578,7.670274878092554,0,train
9.923068756650544,3.058487023692616,3.3671725128746397,7.099207737752331,0,train
6.65319053196025,8.025758522865182,3.1638504802308574,9.292091290740649,1,train
1.7744951732248984,8.755231421732269,1.2229628744380046,2.1733311086380054,0,train
5.478664709213633,7.0857983099848285,7.298163586427977,4.360301339532823,0,train
6.040910387239324,7.958925760831499,4.943198158708526,5.733827858651972,1,train
7.879691269275389,4.2891035938932465,9.222744533826452,4.025274813257649,1,train
4.492826629762467,7.351882967854663,9.855656771574203,8.25921215018528,1,train
7.629569146144942,8.092275392578522,1.6039136549344017,6.314833079630377,0,train
3.3820249460745826,6.85679188262578,5.985162577056957,3.852220976347983,1,train
3.9183567130967925,6.719650404242961,1.5538488795010197,6.026095007706754,0,train
9.285136950725468,2.2644165179680233,3.669586384654555,8.185918501125741,0,train
7.232595060736002,3.2966264853989786,8.66746418257875,8.911611189236313,1,train
5.706218523499967,7.628533370413132,2.8568649915403435,5.126195197463488,1,train
9.921148621046814,8.706799087668768,8.01134451164423,5.148934058325162,1,train
7.816547946489552,9.331466881904795,2.1535210435798384,8.642548750439115,1,train
4.338275253221186,4.657003281176159,9.350054799341686,4.135030977988873,1,train
5.728480570101429,7.79847090614216,3.4687039971042797,6.630030597677317,1,train
5.736113786247988,8.668240754264117,9.334021774733708,7.464130406109814,1,train
1.5146500502482847,6.112373034901806,5.334402723632563,5.653106932106247,0,train
1.162588409546602,3.757427918089132,2.2187951594402637,9.842944817379399,0,train
6.899269227094912,9.872813509944459,5.045348107768531,9.624053097907725,1,train
3.9534180514722457,9.403818334336167,4.407739763198197,7.220207323717214,1,train
8.88935085739563,8.71238280266397,4.7018335971827305,5.838259627706781,1,train
9.005665806443291,3.5858328322985495,2.1899162582840184,4.239755092647849,0,train
2.6955697299047596,3.974381794008403,2.293150204147093,7.435095594876123,0,train
2.0600562462148932,1.3023610291940184,5.742709266756572,2.4782739639189755,0,train
1.9300443793606767,1.3890751055918193,7.909864275356966,3.694329808544536,0,train
6.290122213548454,3.5468848855392725,6.980211490906483,5.502980222364753,1,train
6.727033273885608,6.888428884134115,9.739690738238364,6.902535978449511,1,train
4.727919156049979,7.543540938851897,9.722580959697229,9.659563563839637,0,train
2.7451303558235223,6.371005716328071,8.259861159237712,9.660715874739441,1,train
7.864429419440862,8.323589816013108,1.086533783632166,8.46332049658067,0,train
1.7373034457810417,4.320406478127419,5.1072080804166164,5.6178508526497755,0,train
8.291112647607797,1.028132218026341,2.570040678080791,1.162247161614578,0,train
7.134630988088002,4.250816620418615,8.28887229574401,1.6010507697087935,1,train
8.5546115626095,1.6076774819704123,6.243739108239784,9.096971824604955,0,train
9.179773985653492,4.057816782114963,9.275172325479602,7.993848528338798,1,train
1.5782906316540695,8.057015992219469,3.702471622290032,9.721017903720007,0,train
8.666871435747467,4.870077001872674,6.427933855360475,8.026811243766208,1,train
5.839036313209814,4.14067794361778,5.120703933664387,5.015800900915319,1,train
4.714579083915597,2.5360997774512697,3.277216924859652,5.657730659424157,0,train
4.893817934635616,7.776888357487189,3.5263906920664203,2.8637563960946526,1,train
8.705842819040992,6.343477710443928,4.832405975977878,9.470710711621923,1,train
2.561193737067617,4.652707275452851,5.198077288409229,3.941419599966794,0,train
8.580726119182103,8.693164828355311,2.2575056518438967,4.984276700044466,1,train
1.1311835100962278,4.62029856352259,7.1137814784713775,9.475670933689202,0,train
9.288886815188556,7.39672633485043,7.060454506483539,2.882565386166399,1,train
8.562687574081652,3.3870440614230364,7.214915296786566,2.5804726935860054,1,train
2.1146267005687926,8.846182578684564,9.06339130946833,1.9399532304993508,1,train
6.753577066632722,2.9719373860911316,1.2620681781237333,2.2481447312771583,0,train
4.108396321426942,1.942463533730893,7.03748252315372,8.638827259755223,0,train
4.71278804798741,7.12295673568649,4.858504408130612,1.1427348126335075,1,train
7.155081651202776,4.021478213946153,9.235091048723453,3.771646725156619,1,train
8.535723892723436,3.3110849040838275,4.075250227654064,5.87024729364206,0,train
9.091499258251508,6.233726745957851,9.345992197716868,2.7227806833789967,1,train
1.6955658860557052,6.672857266755725,2.827361703935919,9.59208760280991,0,train
3.6044667613090207,9.024789792494177,1.6085198828296123,5.248842716806431,0,train
7.513955626134955,6.1620117195604625,5.986177207048103,7.061739488606817,1,train
9.205411217859606,1.5497771265563327,6.665041674558356,7.505957858205337,0,train
2.859629080355185,8.749782941863252,8.844674669344151,2.1816773976934773,1,train
5.488388783419917,5.657719702590809,9.36856153590602,2.493386346531983,1,train
6.896078166240842,7.524033748326664,1.0890327843318788,6.632513093441759,0,train
8.684498829811847,6.644233884718767,5.5076124447289985,1.3960852349174084,1,train
6.4699468513537,5.255810238913505,3.3776787882491974,3.8900111390206122,1,train
6.72533309268685,4.541051429568998,2.124660297226659,8.251311409852962,0,train
1.4501255041679695,1.49517010164472,9.144063206038208,5.389555195992015,0,train
3.3715806942249325,1.6555659984434081,1.5560730812000898,5.346951305164652,0,train
9.048104546097278,5.585351495307837,9.366748284332216,3.506772882375277,1,train
5.856282249298577,5.94120954020333,5.67875766598733,2.6049268760741757,1,train
7.493212549265294,6.799616656668028,6.975409934080067,4.317945604616305,1,train
4.9442109173103965,6.321301001302578,8.117290282159223,2.255269178871907,1,train
5.4587915944659695,6.899390532605473,9.106782104637748,9.085058059548869,1,train
9.393059756385936,4.705188926049294,6.595280991775618,3.4462752867029742,1,train
9.457339026778365,4.066102939304565,6.096536209037156,7.61020167939647,1,train
4.651628196385804,4.968181683335888,2.028964915831599,1.130867329052249,0,train
2.126026386643113,5.721837021337066,8.480450875063218,3.9406542525602264,1,train
1.644079103426023,5.257295521890484,6.767279178901958,8.171880007816556,1,train
5.412786718545464,2.6179083482091094,9.287183102186091,1.6465457210622838,1,train
2.1129895140518884,3.984218954108949,6.262845397630567,5.811432976142997,0,train
9.72479823517521,1.633146727540178,6.637500407494147,8.884425247891036,1,train
5.045925380736098,6.071863634212164,1.7038055981232465,1.8865404892930697,0,train
